,peers_ScripCode,ResQtr,peers_Name,LTP,Change,w52hi,w52hidt,w52lo,w52lodt,Revenue,PAT,Equity,OPM,NPM,RONW,EPS,Cash_EPS,PE,PB,BV,Results_QuarterName,SHP_QuarterName,PnPGrp,INDIAN,Foreign,Public,Institution,FII,DII,NonIns,Bodies_Corporate,FACE_VALUE,ScripCode
182,532424,117.0,GODREJCP,1049.75,1.92,1051.4,2023-05-26T15:28:54,708.6,2022-06-17T00:00:00,1822.93,407.51,102.27,29.13,22.35,398.46,14.8,15.86,70.93,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,532424
183,500096,117.0,DABUR,541.95,2.25,610.4,2022-12-07T00:00:00,482.2,2022-06-17T00:00:00,1939.48,233.03,177.18,20.05,12.02,131.52,7.75,8.81,69.93,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,532424
184,531162,117.0,EMAMILTD,401.45,4.27,524.95,2022-09-26T00:00:00,340.95,2023-03-20T00:00:00,1772.17,1423.71,44.12,83.07,80.34,3226.9,42.81,47.69,9.38,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,532424
185,500830,117.0,COLPAL,1599.2,1.08,1713.0,2023-05-15T00:00:00,1434.6,2023-01-30T00:00:00,1350.63,316.22,27.2,34.83,23.41,1162.57,38.5,44.93,41.54,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,532424
186,539254,116.0,ADANITRANS,850.8,-4.56,4238.55,2022-09-16T00:00:00,630.0,2023-03-01T00:00:00,271.14,99.1,1115.49,49.57,36.55,0.96,1.23,1.23,691.71,28.15,92.07,Dec - 22,,,,,,,,,,,10.0,539254
187,532898,117.0,POWERGRID,237.25,-0.27,249.45,2023-05-12T00:00:00,186.35,2022-09-26T00:00:00,11494.9,4214.4,6975.45,95.07,36.66,60.42,21.98,40.53,10.79,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,539254
188,540565,113.0,INDIGRID,137.0,0.25,150.45,2022-10-24T00:00:00,128.0,2023-03-10T00:00:00,508.5,211.03,6590.32,87.21,41.5,3.2,3.01,0.0,8.79,0.0,0.0,Mar - 22,,,,,,,,,,,0.0,539254
189,541154,117.0,HAL,3021.1,0.28,3168.0,2023-05-17T00:00:00,1698.85,2022-06-20T00:00:00,12494.58,2841.3,334.39,31.73,22.74,849.7,173.79,227.13,17.38,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,541154
190,500049,117.0,BEL,110.6,0.91,115.0,2022-09-15T00:00:00,74.16,2022-05-26T00:00:00,6456.58,1365.36,730.98,29.31,21.15,186.78,4.11,4.67,26.91,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,541154
191,541143,117.0,BDL,1049.7,4.16,1104.5,2023-05-17T00:00:00,648.4,2022-06-20T00:00:00,798.26,152.76,183.28,27.64,19.14,83.35,19.22,23.43,54.61,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,541154
192,542011,117.0,GRSE,460.85,1.52,556.8,2022-12-09T00:00:00,207.75,2022-06-20T00:00:00,601.17,55.3,114.55,15.03,9.2,48.27,19.91,23.33,23.15,0.0,0.0,Mar - 23,,85341240.0,85341240.0,0.0,29210760.0,9065165.0,0.0,9065165.0,20145595.0,0.0,10.0,541154
193,505200,117.0,EICHERMOT,3690.5,1.02,3886.0,2022-11-01T00:00:00,2585.3,2022-06-17T00:00:00,3831.35,746.86,27.35,29.95,19.49,2730.75,95.9,114.62,38.48,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,505200
194,532977,117.0,BAJAJ-AUTO,4611.0,-0.71,4663.9,2023-05-26T11:07:33,3462.05,2022-09-30T00:00:00,8904.72,1432.88,282.96,22.19,16.09,506.39,198.89,208.87,23.18,0.0,0.0,Mar - 23,Mar - 23,155580309.0,155580309.0,0.0,127352449.0,30505906.0,0.0,30505906.0,96846543.0,0.0,10.0,505200
195,532343,117.0,TVSMOTOR,1292.05,0.66,1301.0,2023-05-26T14:25:00,694.0,2022-05-26T00:00:00,6604.78,410.27,47.51,11.36,6.21,863.54,31.38,44.67,41.17,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,505200
196,538970,117.0,WARDINMOBI,48.96,-0.26,78.0,2022-12-06T00:00:00,47.0,2023-05-09T00:00:00,50.55,1.45,26.07,9.57,2.86,5.55,0.36,0.55,136.0,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,505200
197,533096,117.0,ADANIPOWER,258.05,-0.5,432.8,2022-08-22T00:00:00,132.55,2023-02-28T00:00:00,9506.53,4850.88,3856.94,23.49,51.03,125.77,12.07,14.14,21.38,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,533096
198,532779,116.0,TORNTPOWER,552.45,-0.41,609.9,2022-08-22T00:00:00,419.6,2022-05-26T00:00:00,4867.24,694.94,480.62,29.35,14.28,144.59,23.78,46.74,23.23,0.0,0.0,Dec - 22,,,,,,,,,,,10.0,533096
199,500400,117.0,TATAPOWER,212.1,0.59,251.0,2022-09-07T00:00:00,182.45,2023-03-28T00:00:00,3050.54,141.89,319.56,28.81,4.65,44.4,10.23,13.88,20.73,0.0,0.0,Mar - 23,,1497257565.0,1497257565.0,0.0,1698081982.0,450534696.0,0.0,450534696.0,1247547286.0,0.0,1.0,533096
200,500084,117.0,CESC,69.64,-0.29,86.65,2022-09-12T00:00:00,62.25,2023-03-27T00:00:00,1655.0,263.0,133.0,37.89,15.89,197.74,6.26,9.88,11.12,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,533096
201,532187,117.0,INDUSINDBK,1268.2,0.36,1275.5,2023-05-24T00:00:00,763.75,2022-06-23T00:00:00,10020.71,2040.51,775.9,37.45,20.36,262.99,95.24,95.24,13.32,0.0,0.0,Mar - 23,Mar - 23,117516010.0,0.0,117516010.0,658379188.0,187891472.0,0.0,187891472.0,470487716.0,0.0,10.0,532187
202,500180,117.0,HDFCBANK,1615.5,0.37,1733.95,2023-05-04T00:00:00,1271.75,2022-06-17T00:00:00,45119.36,12047.45,557.97,41.27,26.7,2159.16,79.05,79.05,20.44,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,532187
203,532215,117.0,AXISBANK,926.95,0.65,970.45,2023-01-04T00:00:00,618.1,2022-06-23T00:00:00,23969.76,-5728.42,615.37,-12.57,-23.9,-930.89,31.13,34.86,29.78,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,532187
204,500247,117.0,KOTAKBANK,1944.95,0.78,1997.0,2022-11-18T00:00:00,1630.0,2022-06-30T00:00:00,9820.94,3495.59,993.28,47.32,35.59,351.92,55.07,55.07,35.32,0.0,0.0,Mar - 23,,,,,,,,,,,5.0,532187
205,532134,117.0,BANKBARODA,183.5,0.94,197.2,2022-12-09T00:00:00,89.9,2022-06-20T00:00:00,25856.68,4775.33,1035.53,31.22,18.47,461.15,27.28,27.28,6.73,0.0,0.0,Mar - 23,Mar - 23,3308184689.0,3308184689.0,0.0,1863177490.0,859281523.0,0.0,859281523.0,1003895967.0,0.0,2.0,532134
206,500112,117.0,SBIN,585.85,0.78,629.65,2022-12-15T00:00:00,430.8,2022-06-20T00:00:00,92951.06,16694.51,892.46,26.49,17.96,1870.62,56.29,56.29,10.41,0.0,0.0,Mar - 23,Mar - 23,5079775288.0,5079775288.0,0.0,3755675696.0,2225765173.0,0.0,2225765173.0,1529910523.0,0.0,1.0,532134
207,532483,117.0,CANBK,306.7,2.37,341.6,2023-01-03T00:00:00,171.7,2022-06-20T00:00:00,23909.8,3174.74,1814.13,30.33,13.28,175.0,58.45,58.45,5.25,0.0,0.0,Mar - 23,,1141709678.0,1141709678.0,0.0,672420574.0,288782812.0,0.0,288782812.0,383637762.0,0.0,10.0,532134
208,532461,117.0,PNB,50.36,1.41,62.05,2022-12-15T00:00:00,28.05,2022-06-20T00:00:00,23848.61,1158.61,2202.2,24.6,4.86,52.61,2.28,2.28,22.09,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,532134
209,500096,117.0,DABUR,541.95,2.25,610.4,2022-12-07T00:00:00,482.2,2022-06-17T00:00:00,1939.48,233.03,177.18,20.05,12.02,131.52,7.75,8.81,69.93,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,500096
210,532424,117.0,GODREJCP,1049.75,1.92,1051.4,2023-05-26T15:28:54,708.6,2022-06-17T00:00:00,1822.93,407.51,102.27,29.13,22.35,398.46,14.8,15.86,70.93,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,500096
211,531162,117.0,EMAMILTD,401.45,4.27,524.95,2022-09-26T00:00:00,340.95,2023-03-20T00:00:00,1772.17,1423.71,44.12,83.07,80.34,3226.9,42.81,47.69,9.38,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,500096
212,500830,117.0,COLPAL,1599.2,1.08,1713.0,2023-05-15T00:00:00,1434.6,2023-01-30T00:00:00,1350.63,316.22,27.2,34.83,23.41,1162.57,38.5,44.93,41.54,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,500096
213,500440,117.0,HINDALCO,413.4,2.23,504.0,2023-01-18T00:00:00,309.0,2022-06-20T00:00:00,19995.0,832.0,222.0,9.71,4.16,374.77,14.8,23.14,27.93,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,500440
214,532234,117.0,NATIONALUM,84.6,5.07,97.4,2022-05-31T00:00:00,67.0,2022-07-01T00:00:00,3670.86,521.88,918.32,22.4,14.22,56.83,8.41,12.31,10.06,0.0,0.0,Mar - 23,,,,,,,,,,,5.0,500440
215,532906,116.0,MAANALU,187.45,1.08,258.55,2023-02-03T00:00:00,99.15,2022-06-21T00:00:00,189.62,14.01,13.52,11.0,7.39,103.62,32.3,35.3,5.8,0.0,0.0,Dec - 22,,,,,,,,,,,10.0,500440
216,539151,116.0,ARFIN,26.03,5.17,31.4,2022-09-13T00:00:00,12.72,2022-06-06T00:00:00,120.27,2.38,15.89,5.61,1.97,14.94,0.68,0.9,38.28,0.0,0.0,Dec - 22,,,,,,,,,,,1.0,500440
217,532488,117.0,DIVISLAB,3511.25,2.26,3976.7,2022-08-10T00:00:00,2730.0,2023-03-14T00:00:00,1908.17,318.79,53.09,29.08,16.71,600.47,68.11,81.0,51.55,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,532488
218,524715,116.0,SUNPHARMA,970.65,2.75,1071.9,2023-01-30T00:00:00,789.75,2022-06-17T00:00:00,4645.75,486.73,239.93,22.98,10.48,202.86,5.94,12.37,163.41,0.0,0.0,Dec - 22,,,,,,,,,,,1.0,532488
219,532296,117.0,GLENMARK,591.55,-2.62,630.0,2023-05-19T00:00:00,348.9,2022-06-20T00:00:00,1939.05,-137.47,28.22,-10.71,-7.09,-487.19,42.84,49.36,13.81,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,532488
220,500420,116.0,TORNTPHARM,1702.25,0.08,1722.7,2022-11-09T00:00:00,1343.88,2022-06-09T00:00:00,1857.0,229.0,169.23,32.31,12.33,3.43,30.99,48.96,54.93,7.86,197.52,Dec - 22,,,,,,,,,,,5.0,532488
221,539448,117.0,INDIGO,2324.15,0.63,2332.85,2023-05-18T00:00:00,1513.3,2022-06-20T00:00:00,14160.6,916.02,385.55,22.5,6.47,237.59,-8.21,124.1,-283.09,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,539448
222,500285,116.0,SPICEJET,26.17,-1.47,52.4,2022-08-03T00:00:00,22.65,2023-05-23T00:00:00,2314.6,106.82,601.85,19.67,4.62,17.75,-32.86,-15.04,-0.8,0.0,0.0,Dec - 22,,,,,,,,,,,10.0,539448
223,532773,116.0,GLOBALVECT,61.3,-0.89,70.95,2022-09-19T00:00:00,39.4,2022-06-20T00:00:00,109.32,-3.86,14.0,20.3,-3.53,-27.6,-11.68,41.03,-5.25,0.0,0.0,Dec - 22,,,,,,,,,,,10.0,539448
224,532617,116.0,JETAIRWAYS,51.36,-0.93,137.6,2022-05-26T00:00:00,48.22,2023-05-24T00:00:00,12.37,-248.78,113.6,-1693.37,-2011.16,-219.0,-103.94,-89.69,-0.49,0.0,0.0,Dec - 22,,,,,,,,,,,10.0,539448
225,542066,117.0,ATGL,760.55,-4.44,3998.35,2023-01-23T00:00:00,633.35,2023-05-19T00:00:00,1197.15,104.25,109.98,17.12,8.71,94.79,4.82,5.84,157.79,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,542066
226,532522,117.0,PETRONET,224.85,-0.2,242.25,2023-05-03T00:00:00,195.5,2022-06-20T00:00:00,13873.93,614.25,1500.0,7.91,4.43,40.95,21.6,26.7,10.41,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,542066
227,539957,117.0,MGL,1034.55,0.33,1104.8,2023-05-11T00:00:00,666.35,2022-06-20T00:00:00,1771.81,268.8,98.78,23.89,15.17,272.12,79.98,103.38,12.94,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,542066
228,526829,116.0,CONFIPET,67.39,-0.33,89.6,2022-12-21T00:00:00,44.2,2022-06-20T00:00:00,658.79,24.74,28.4,8.09,3.76,87.11,2.48,4.77,27.17,0.0,0.0,Dec - 22,,,,,,,,,,,1.0,542066
229,500387,117.0,SHREECEM,24991.0,3.06,27013.0,2023-02-21T00:00:00,17900.0,2022-06-20T00:00:00,4785.11,546.21,36.08,21.48,11.41,1513.89,368.1,796.64,67.89,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500387
230,532538,117.0,ULTRACEMCO,7723.8,1.55,7908.75,2023-05-12T00:00:00,5158.05,2022-06-17T00:00:00,18121.02,1650.26,288.69,18.44,9.11,571.64,170.32,261.05,45.35,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500387
231,500410,117.0,ACC,1785.35,0.39,2784.95,2022-09-14T00:00:00,1593.5,2023-03-28T00:00:00,4790.77,236.57,187.99,10.79,4.94,125.84,25.46,61.78,70.12,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500387
232,500425,117.0,AMBUJACEM,424.7,1.32,598.15,2022-12-09T00:00:00,315.3,2023-02-02T00:00:00,4256.31,502.4,397.13,20.71,11.8,126.51,10.36,13.79,40.99,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,500387
233,511243,101.0,CHOLAFIN,1050.15,-0.89,1069.45,2023-05-23T00:00:00,594.0,2022-06-14T00:00:00,1885.08,291.86,156.42,77.6,15.48,186.59,75.86,79.41,13.84,0.0,0.0,Mar - 19,Mar - 23,423126532.0,421923059.0,1203473.0,398913824.0,176438859.0,0.0,176438859.0,222474965.0,0.0,2.0,511243
234,500034,100.0,BAJFINANCE,6902.65,0.95,7777.0,2022-09-22T00:00:00,5235.6,2022-06-17T00:00:00,4664.77,1022.73,0.0,68.63,21.92,0.0,60.52,62.73,114.06,0.0,0.0,Dec - 18,,,,,,,,,,,2.0,511243
235,532720,100.0,M&MFIN,280.05,-1.15,296.35,2023-05-09T00:00:00,160.6,2022-05-26T00:00:00,2222.52,318.66,0.0,69.89,14.34,0.0,22.56,23.44,12.41,0.0,0.0,Dec - 18,,,,,,,,,,,2.0,511243
236,533398,101.0,MUTHOOTFIN,1108.2,-0.14,1212.75,2022-08-12T00:00:00,911.4,2023-03-16T00:00:00,1879.72,511.5,0.0,75.39,27.21,0.0,49.22,50.27,22.52,0.0,0.0,Mar - 19,,,,,,,,,,,10.0,511243
237,543066,,SBICARD,901.2,0.75,1028.75,2022-08-17T00:00:00,656.1,2022-06-20T00:00:00,,,,,,,,,,,,,,,,,,,,,,,10.0,543066
238,500034,100.0,BAJFINANCE,6902.65,0.95,7777.0,2022-09-22T00:00:00,5235.6,2022-06-17T00:00:00,4664.77,1022.73,0.0,68.63,21.92,0.0,60.52,62.73,114.06,0.0,0.0,Dec - 18,,,,,,,,,,,2.0,543066
239,511660,116.0,PREMCAPM,1.05,-4.55,2.42,2014-08-27T00:00:00,0.67,2015-05-12T00:00:00,0.0,-0.01,6.55,-250.0,-250.0,-0.08,-0.04,-0.04,-26.25,0.0,0.0,Dec - 22,Mar - 23,2852118.0,2852118.0,0.0,3701582.0,500.0,0.0,500.0,3701082.0,0.0,10.0,543066
240,531319,117.0,MARUTISE,7.25,0.0,7.41,2022-10-31T00:00:00,3.1,2022-09-01T00:00:00,0.0,-0.44,5.0,-43500.0,-43500.0,-8.7,-1.29,-1.29,-5.62,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,543066
241,500425,117.0,AMBUJACEM,424.7,1.32,598.15,2022-12-09T00:00:00,315.3,2023-02-02T00:00:00,4256.31,502.4,397.13,20.71,11.8,126.51,10.36,13.79,40.99,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,500425
242,532538,117.0,ULTRACEMCO,7723.8,1.55,7908.75,2023-05-12T00:00:00,5158.05,2022-06-17T00:00:00,18121.02,1650.26,288.69,18.44,9.11,571.64,170.32,261.05,45.35,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500425
243,500387,117.0,SHREECEM,24991.0,3.06,27013.0,2023-02-21T00:00:00,17900.0,2022-06-20T00:00:00,4785.11,546.21,36.08,21.48,11.41,1513.89,368.1,796.64,67.89,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500425
244,500260,117.0,RAMCOCEM,875.2,-0.62,893.35,2023-05-24T00:00:00,575.05,2022-06-20T00:00:00,2569.66,152.41,23.63,16.52,5.93,644.99,14.54,35.89,60.19,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,500425
245,500002,117.0,ABB,4005.8,1.57,4012.05,2023-05-26T09:22:34,2121.0,2022-06-20T00:00:00,2411.21,244.89,42.38,14.83,10.16,577.84,41.91,46.93,95.58,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,500002
246,500103,117.0,BHEL,78.93,-3.59,91.45,2022-12-05T00:00:00,41.4,2022-06-20T00:00:00,8226.99,598.11,696.41,13.34,7.27,85.88,1.29,2.03,61.19,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,500002
247,500550,117.0,SIEMENS,3519.95,0.94,3940.0,2023-05-12T00:00:00,2253.45,2022-06-22T00:00:00,4465.2,516.0,71.2,16.64,11.56,724.72,53.64,59.52,65.62,0.0,0.0,Mar - 23,Mar - 23,267089913.0,0.0,267089913.0,89030342.0,30127523.0,0.0,30127523.0,58902819.0,0.0,2.0,500002
248,500093,117.0,CGPOWER,386.3,3.48,389.0,2023-05-26T15:06:13,162.0,2022-06-20T00:00:00,1787.72,240.23,305.43,15.43,13.44,78.65,5.14,5.63,75.16,0.0,0.0,Mar - 23,,887597772.0,887597772.0,0.0,639533662.0,97970569.0,0.0,97970569.0,541563093.0,0.0,2.0,500002
249,517354,117.0,HAVELLS,1288.7,0.78,1405.85,2022-09-02T00:00:00,1058.7,2022-06-20T00:00:00,4849.59,361.71,62.65,11.91,7.46,577.35,17.16,21.88,75.1,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,517354
250,540699,117.0,DIXON,3659.95,1.69,4670.0,2022-09-13T00:00:00,2554.95,2023-01-30T00:00:00,1667.31,64.29,11.91,7.09,3.86,539.8,35.45,45.12,103.24,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,517354
251,533581,117.0,PGEL,1557.95,3.94,1570.3,2023-05-26T15:20:35,660.0,2022-05-26T00:00:00,296.1,8.67,22.74,7.13,2.93,38.12,19.43,28.47,80.18,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,517354
252,540136,116.0,HPL,95.64,0.19,115.5,2022-12-01T00:00:00,50.8,2022-06-20T00:00:00,286.84,5.6,64.3,11.87,1.95,8.71,4.62,10.57,20.7,0.0,0.0,Dec - 22,,,,,,,,,,,10.0,517354
253,500049,117.0,BEL,110.6,0.91,115.0,2022-09-15T00:00:00,74.16,2022-05-26T00:00:00,6456.58,1365.36,730.98,29.31,21.15,186.78,4.11,4.67,26.91,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,500049
254,541154,117.0,HAL,3021.1,0.28,3168.0,2023-05-17T00:00:00,1698.85,2022-06-20T00:00:00,12494.58,2841.3,334.39,31.73,22.74,849.7,173.79,227.13,17.38,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500049
255,541143,117.0,BDL,1049.7,4.16,1104.5,2023-05-17T00:00:00,648.4,2022-06-20T00:00:00,798.26,152.76,183.28,27.64,19.14,83.35,19.22,23.43,54.61,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500049
256,542011,117.0,GRSE,460.85,1.52,556.8,2022-12-09T00:00:00,207.75,2022-06-20T00:00:00,601.17,55.3,114.55,15.03,9.2,48.27,19.91,23.33,23.15,0.0,0.0,Mar - 23,,85341240.0,85341240.0,0.0,29210760.0,9065165.0,0.0,9065165.0,20145595.0,0.0,10.0,500049
257,500547,117.0,BPCL,364.25,0.28,374.85,2023-05-11T00:00:00,288.2,2022-10-20T00:00:00,133413.81,6477.74,2129.45,7.89,4.86,304.2,8.49,37.74,42.9,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500547
258,530965,117.0,IOC,90.13,1.07,90.3,2023-05-26T09:31:51,65.2,2022-09-29T00:00:00,226492.05,10058.69,14121.24,7.5,4.44,71.23,5.84,14.23,15.43,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500547
259,500325,117.0,RELIANCE,2506.55,2.79,2816.35,2022-06-03T00:00:00,2180.0,2023-03-20T00:00:00,122133.0,13821.0,6766.0,17.08,11.32,204.27,65.33,80.31,38.37,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500547
260,500104,117.0,HINDPETRO,258.25,0.16,267.4,2023-05-15T00:00:00,200.0,2022-10-20T00:00:00,114444.69,3222.62,1418.55,5.21,2.82,227.18,-63.26,-32.74,-4.08,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500547
261,500490,100.0,BAJAJHLDNG,7081.45,2.17,7377.6,2022-09-15T00:00:00,4299.8,2022-06-20T00:00:00,109.19,60.62,111.29,87.01,55.52,54.47,86.81,87.21,81.57,0.0,0.0,Dec - 18,Mar - 23,57273575.0,57273575.0,0.0,54019935.0,5505233.0,0.0,5505233.0,48514702.0,0.0,10.0,500490
262,532922,101.0,EDELWEISS,66.05,-0.06,77.4,2023-01-18T00:00:00,49.4,2022-06-20T00:00:00,70.44,22.32,0.0,44.04,31.69,0.0,1.1,1.14,60.05,0.0,0.0,Mar - 19,Mar - 23,307684490.0,304734490.0,2950000.0,635590786.0,24911175.0,0.0,24911175.0,610679611.0,0.0,1.0,500490
263,539883,116.0,PILANIINVS,1819.95,0.82,2130.0,2022-09-14T00:00:00,1509.95,2022-06-20T00:00:00,52.37,33.15,11.07,97.57,63.31,299.42,152.41,152.67,11.94,0.0,0.0,Dec - 22,,,,,,,,,,,10.0,500490
264,505800,117.0,RANEHOLDIN,940.05,-0.32,1049.0,2023-02-14T00:00:00,556.0,2022-06-20T00:00:00,25.29,5.49,14.28,37.96,21.71,38.45,33.83,36.89,27.79,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500490
265,500087,117.0,CIPLA,951.0,0.69,1185.2,2022-11-01T00:00:00,852.0,2023-03-22T00:00:00,3893.74,355.49,161.43,18.84,9.13,220.21,31.14,38.26,30.54,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,500087
266,524715,116.0,SUNPHARMA,970.65,2.75,1071.9,2023-01-30T00:00:00,789.75,2022-06-17T00:00:00,4645.75,486.73,239.93,22.98,10.48,202.86,5.94,12.37,163.41,0.0,0.0,Dec - 22,,,,,,,,,,,1.0,500087
267,500124,117.0,DRREDDY,4530.05,0.62,4987.0,2023-05-05T00:00:00,3996.1,2022-09-19T00:00:00,4554.0,672.4,83.3,25.82,14.77,807.2,156.9,212.34,28.87,0.0,0.0,Mar - 23,,,,,,,,,,,5.0,500087
268,524804,116.0,AUROPHARMA,614.55,1.58,647.9,2023-05-16T00:00:00,397.3,2023-02-03T00:00:00,3432.26,298.82,58.59,16.08,8.71,510.02,23.68,30.88,25.95,0.0,0.0,Dec - 22,,,,,,,,,,,1.0,500087
269,500124,117.0,DRREDDY,4530.05,0.62,4987.0,2023-05-05T00:00:00,3996.1,2022-09-19T00:00:00,4554.0,672.4,83.3,25.82,14.77,807.2,156.9,212.34,28.87,0.0,0.0,Mar - 23,,,,,,,,,,,5.0,500124
270,524715,116.0,SUNPHARMA,970.65,2.75,1071.9,2023-01-30T00:00:00,789.75,2022-06-17T00:00:00,4645.75,486.73,239.93,22.98,10.48,202.86,5.94,12.37,163.41,0.0,0.0,Dec - 22,,,,,,,,,,,1.0,500124
271,500087,117.0,CIPLA,951.0,0.69,1185.2,2022-11-01T00:00:00,852.0,2023-03-22T00:00:00,3893.74,355.49,161.43,18.84,9.13,220.21,31.14,38.26,30.54,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,500124
272,524804,116.0,AUROPHARMA,614.55,1.58,647.9,2023-05-16T00:00:00,397.3,2023-02-03T00:00:00,3432.26,298.82,58.59,16.08,8.71,510.02,23.68,30.88,25.95,0.0,0.0,Dec - 22,,,,,,,,,,,1.0,500124
273,503806,117.0,SRF,2515.7,1.75,2864.35,2022-09-14T00:00:00,2002.5,2022-07-06T00:00:00,3142.42,580.7,296.42,29.67,18.48,6.28,68.26,84.06,36.85,7.68,312.14,Mar - 23,,,,,,,,,,,10.0,503806
274,500042,117.0,BASF,2497.8,0.45,3525.0,2022-08-25T00:00:00,2195.0,2023-02-15T00:00:00,3276.89,82.39,43.29,4.91,2.51,190.34,93.08,135.14,26.83,0.0,0.0,Mar - 23,Mar - 23,31743220.0,0.0,31743220.0,11542420.0,2744912.0,0.0,2744912.0,8797508.0,0.0,10.0,503806
275,500331,117.0,PIDILITIND,2585.5,2.41,2916.85,2022-09-15T00:00:00,1988.6,2022-06-17T00:00:00,2382.43,290.69,50.83,19.18,12.2,571.89,24.73,29.1,104.55,0.0,0.0,Mar - 23,Mar - 23,355505491.0,352745893.0,2759598.0,152808749.0,42690926.0,0.0,42690926.0,110117823.0,0.0,1.0,503806
276,524208,117.0,AARTIIND,511.1,0.93,851.93,2022-09-14T00:00:00,482.4,2023-03-28T00:00:00,1639.52,148.1,181.25,15.36,9.03,81.71,16.41,25.32,31.15,0.0,0.0,Mar - 23,,,,,,,,,,,5.0,503806
277,500800,117.0,TATACONSUM,789.75,1.26,861.35,2022-09-14T00:00:00,685.0,2023-03-16T00:00:00,2177.85,250.46,92.9,17.28,11.5,269.6,10.23,11.8,77.2,0.0,0.0,Mar - 23,Mar - 23,319629733.0,319629733.0,0.0,608320104.0,146257526.0,0.0,146257526.0,462062578.0,0.0,1.0,500800
